vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,pickup_zone_name,pickup_borough,dropoff_location_id,dropoff_zone_name,dropoff_borough,is_inter_borough,trip_distance,trip_duration_mins,avg_speed_mph,fare_amount,tip_amount,tip_percentage,total_cost,cost_per_mile,pickup_hour,pickup_day,pickup_month,pickup_year,day_type,time_of_day,payment_type,rate_code
1,2018-09-13T13:43:00.000+02:00,2018-09-13T13:47:00.000+02:00,1.0,263,Yorkville West,Manhattan,236,Upper East Side North,Manhattan,false,0.6,4.0,9.0,5.0,0.0,0.0,5.8,8.333333333333334,13,5,9,2018,weekday,midday,2,1
2,2018-05-08T09:29:00.000+02:00,2018-05-08T09:33:00.000+02:00,2.0,68,East Chelsea,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,0.39,4.0,5.8500000000000005,4.0,0.0,0.0,4.8,10.256410256410255,9,3,5,2018,weekday,morning_rush,2,1
2,2018-05-15T19:33:00.000+02:00,2018-05-15T19:44:00.000+02:00,6.0,158,Meatpacking/West Village West,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.23,11.0,6.70909090909091,8.5,0.0,0.0,10.3,6.910569105691057,19,3,5,2018,weekday,evening_rush,1,1
2,2018-03-24T14:27:00.000+02:00,2018-03-24T14:44:00.000+02:00,1.0,144,Little Italy/NoLiTa,Manhattan,162,Midtown East,Manhattan,false,2.74,17.0,9.670588235294119,12.5,0.0,0.0,13.3,4.562043795620437,14,7,3,2018,weekend,midday,2,1
2,2018-05-31T10:37:00.000+02:00,2018-05-31T10:49:00.000+02:00,1.0,264,,,264,,,false,1.16,12.0,5.799999999999999,9.0,1.96,21.777777777777775,11.760000000000002,7.758620689655173,10,5,5,2018,weekday,midday,1,1
1,2018-03-02T13:54:00.000+02:00,2018-03-02T14:29:00.000+02:00,1.0,138,LaGuardia Airport,Queens,68,East Chelsea,Manhattan,true,10.0,35.0,17.142857142857142,33.5,10.0,29.850746268656714,50.059999999999995,3.35,13,6,3,2018,weekday,midday,1,1
2,2018-02-18T13:31:00.000+02:00,2018-02-18T14:00:00.000+02:00,1.0,264,,,264,,,false,7.06,29.0,14.606896551724137,26.0,0.0,0.0,26.8,3.68271954674221,13,1,2,2018,weekend,midday,2,1
2,2018-11-03T13:43:00.000+02:00,2018-11-03T13:49:00.000+02:00,2.0,114,Greenwich Village South,Manhattan,211,SoHo,Manhattan,false,0.67,6.0,6.7,5.5,0.0,0.0,6.3,8.208955223880597,13,7,11,2018,weekend,midday,2,1
1,2018-09-25T22:31:00.000+02:00,2018-09-25T22:53:00.000+02:00,1.0,162,Midtown East,Manhattan,255,Williamsburg (North Side),Brooklyn,true,4.8,22.0,13.090909090909092,19.0,0.0,0.0,20.3,3.9583333333333335,22,3,9,2018,weekday,night,2,1
2,2018-03-30T08:11:00.000+02:00,2018-03-30T08:24:00.000+02:00,1.0,236,Upper East Side North,Manhattan,142,Lincoln Square East,Manhattan,false,2.1,13.0,9.692307692307692,11.0,1.0,9.090909090909092,12.8,5.238095238095238,8,6,3,2018,weekday,morning_rush,1,1
2,2018-07-03T23:47:00.000+02:00,2018-07-04T00:15:00.000+02:00,1.0,132,JFK Airport,Queens,148,Lower East Side,Manhattan,true,18.45,28.0,39.535714285714285,52.0,10.56,20.30769230769231,63.36,2.818428184281843,23,3,7,2018,weekday,night,1,2
2,2018-03-28T22:27:00.000+02:00,2018-03-28T22:35:00.000+02:00,2.0,170,Murray Hill,Manhattan,230,Times Sq/Theatre District,Manhattan,false,1.31,8.0,9.825000000000001,7.0,0.0,0.0,8.3,5.343511450381679,22,4,3,2018,weekday,night,2,1
2,2018-06-14T00:26:00.000+02:00,2018-06-14T00:44:00.000+02:00,1.0,234,Union Sq,Manhattan,112,Greenpoint,Brooklyn,true,5.23,18.0,17.433333333333337,19.0,5.08,26.736842105263158,25.38,3.6328871892925427,0,5,6,2018,weekday,night,1,1
2,2018-04-07T21:56:00.000+02:00,2018-04-07T21:59:00.000+02:00,5.0,141,Lenox Hill West,Manhattan,263,Yorkville West,Manhattan,false,1.07,3.0,21.4,5.0,0.0,0.0,6.3,4.672897196261682,21,7,4,2018,weekend,night,2,1
1,2018-09-21T22:08:00.000+02:00,2018-09-21T22:15:00.000+02:00,2.0,238,Upper West Side North,Manhattan,239,Upper West Side South,Manhattan,false,1.3,7.0,11.142857142857142,7.0,1.65,23.57142857142857,9.950000000000001,5.384615384615384,22,6,9,2018,weekday,night,1,1
1,2018-02-07T19:03:00.000+02:00,2018-02-07T19:16:00.000+02:00,1.0,142,Lincoln Square East,Manhattan,162,Midtown East,Manhattan,false,1.4,13.0,6.461538461538461,9.5,2.25,23.684210526315788,13.55,6.7857142857142865,19,4,2,2018,weekday,evening_rush,1,1
2,2018-06-12T05:42:00.000+02:00,2018-06-12T05:59:00.000+02:00,1.0,54,Columbia Street,Brooklyn,230,Times Sq/Theatre District,Manhattan,true,6.21,17.0,21.91764705882353,19.5,4.16,21.333333333333336,24.96,3.140096618357488,5,3,6,2018,weekday,night,1,1
2,2018-03-21T07:00:00.000+02:00,2018-03-21T07:07:00.000+02:00,1.0,43,Central Park,Manhattan,161,Midtown Center,Manhattan,false,1.27,7.0,10.885714285714286,7.0,0.0,0.0,7.8,5.511811023622047,7,4,3,2018,weekday,morning_rush,2,1
2,2018-07-12T19:49:00.000+02:00,2018-07-12T19:56:00.000+02:00,1.0,229,Sutton Place/Turtle Bay North,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,0.67,7.0,5.742857142857143,6.0,2.34,38.99999999999999,10.14,8.955223880597014,19,5,7,2018,weekday,evening_rush,1,1
2,2018-06-14T02:40:00.000+02:00,2018-06-14T02:43:00.000+02:00,2.0,65,Downtown Brooklyn/MetroTech,Brooklyn,45,Chinatown,Manhattan,true,1.9,3.0,37.99999999999999,7.0,0.0,0.0,8.3,3.68421052631579,2,5,6,2018,weekday,night,2,1
2,2018-12-09T01:05:00.000+02:00,2018-12-09T01:14:00.000+02:00,1.0,151,Manhattan Valley,Manhattan,116,Hamilton Heights,Manhattan,false,2.13,9.0,14.2,9.0,0.0,0.0,10.3,4.225352112676057,1,1,12,2018,weekend,night,2,1
2,2018-06-24T10:16:00.000+02:00,2018-06-24T10:20:00.000+02:00,2.0,65,Downtown Brooklyn/MetroTech,Brooklyn,45,Chinatown,Manhattan,true,1.77,4.0,26.55,7.0,0.0,0.0,7.8,3.9548022598870056,10,1,6,2018,weekend,midday,2,1
2,2018-04-07T19:01:00.000+02:00,2018-04-07T19:09:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,249,West Village,Manhattan,false,0.97,8.0,7.2749999999999995,6.5,0.0,0.0,7.3,6.701030927835052,19,7,4,2018,weekend,evening_rush,2,1
1,2018-02-01T11:22:00.000+02:00,2018-02-01T11:23:00.000+02:00,1.0,246,West Chelsea/Hudson Yards,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,0.2,1.0,12.0,3.0,0.75,25.0,4.55,15.0,11,5,2,2018,weekday,midday,1,1
1,2018-12-08T20:02:00.000+02:00,2018-12-08T20:07:00.000+02:00,3.0,141,Lenox Hill West,Manhattan,262,Yorkville East,Manhattan,false,1.0,5.0,12.0,5.5,0.68,12.363636363636363,7.4799999999999995,5.5,20,7,12,2018,weekend,night,1,1
1,2018-02-17T15:17:00.000+02:00,2018-02-17T15:24:00.000+02:00,1.0,13,Battery Park City,Manhattan,246,West Chelsea/Hudson Yards,Manhattan,false,2.0,7.0,17.142857142857142,8.5,2.0,23.52941176470588,11.3,4.25,15,7,2,2018,weekend,midday,1,1
1,2018-04-18T21:15:00.000+02:00,2018-04-18T21:28:00.000+02:00,1.0,234,Union Sq,Manhattan,148,Lower East Side,Manhattan,false,1.4,13.0,6.461538461538461,9.5,0.0,0.0,10.8,6.7857142857142865,21,4,4,2018,weekday,night,2,1
2,2018-05-24T09:06:00.000+02:00,2018-05-24T09:21:00.000+02:00,2.0,142,Lincoln Square East,Manhattan,140,Lenox Hill East,Manhattan,false,1.71,15.0,6.84,10.5,0.0,0.0,11.3,6.140350877192983,9,5,5,2018,weekday,morning_rush,2,1
2,2018-11-30T12:54:00.000+02:00,2018-11-30T13:01:00.000+02:00,1.0,249,West Village,Manhattan,249,West Village,Manhattan,false,0.37,7.0,3.1714285714285713,6.0,1.02,17.0,7.819999999999999,16.216216216216218,12,6,11,2018,weekday,midday,1,1
2,2018-03-31T21:51:00.000+02:00,2018-03-31T22:00:00.000+02:00,6.0,79,East Village,Manhattan,249,West Village,Manhattan,false,1.27,9.0,8.466666666666667,7.0,1.66,23.71428571428571,9.96,5.511811023622047,21,7,3,2018,weekend,night,1,1
2,2018-09-30T02:32:00.000+02:00,2018-09-30T02:46:00.000+02:00,1.0,211,SoHo,Manhattan,48,Clinton East,Manhattan,false,3.95,14.0,16.92857142857143,14.0,0.0,0.0,15.3,3.5443037974683542,2,1,9,2018,weekend,night,2,1
2,2018-12-12T03:56:00.000+02:00,2018-12-12T04:08:00.000+02:00,1.0,48,Clinton East,Manhattan,13,Battery Park City,Manhattan,false,4.05,12.0,20.249999999999996,13.5,0.0,0.0,14.8,3.3333333333333335,3,4,12,2018,weekday,night,2,1
1,2018-10-25T01:32:00.000+02:00,2018-10-25T01:43:00.000+02:00,1.0,50,Clinton West,Manhattan,236,Upper East Side North,Manhattan,false,3.1,11.0,16.90909090909091,11.0,0.0,0.0,12.3,3.5483870967741935,1,5,10,2018,weekday,night,2,1
2,2018-08-11T13:45:00.000+02:00,2018-08-11T13:48:00.000+02:00,1.0,236,Upper East Side North,Manhattan,262,Yorkville East,Manhattan,false,0.6,3.0,11.999999999999998,4.5,1.06,23.555555555555557,6.36,7.5,13,7,8,2018,weekend,midday,1,1
2,2018-06-02T10:51:00.000+02:00,2018-06-02T10:57:00.000+02:00,1.0,236,Upper East Side North,Manhattan,237,Upper East Side South,Manhattan,false,1.29,6.0,12.9,7.0,1.56,22.285714285714285,9.360000000000001,5.426356589147287,10,7,6,2018,weekend,midday,1,1
2,2018-03-09T15:42:00.000+02:00,2018-03-09T15:57:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,1.54,15.0,6.16,10.5,2.26,21.523809523809522,13.56,6.818181818181818,15,6,3,2018,weekday,midday,1,1
2,2018-03-27T19:31:00.000+02:00,2018-03-27T19:58:00.000+02:00,6.0,161,Midtown Center,Manhattan,256,Williamsburg (South Side),Brooklyn,true,5.27,27.0,11.71111111111111,21.0,5.7,27.142857142857146,28.5,3.9848197343453515,19,3,3,2018,weekday,evening_rush,1,1
1,2018-08-14T11:45:00.000+02:00,2018-08-14T11:52:00.000+02:00,1.0,13,Battery Park City,Manhattan,88,Financial District South,Manhattan,false,1.4,7.0,11.999999999999998,7.5,1.65,22.0,9.950000000000001,5.357142857142858,11,3,8,2018,weekday,midday,1,1
2,2018-10-21T16:06:00.000+02:00,2018-10-21T16:30:00.000+02:00,1.0,163,Midtown North,Manhattan,161,Midtown Center,Manhattan,false,2.99,24.0,7.4750000000000005,15.5,4.08,26.322580645161292,20.38,5.183946488294314,16,1,10,2018,weekend,evening_rush,1,1
1,2018-03-17T22:58:00.000+02:00,2018-03-17T23:06:00.000+02:00,1.0,90,Flatiron,Manhattan,164,Midtown South,Manhattan,false,1.5,8.0,11.25,7.5,0.0,0.0,8.8,5.0,22,7,3,2018,weekend,night,2,1
2,2018-01-04T21:03:00.000+02:00,2018-01-04T21:14:00.000+02:00,5.0,107,Gramercy,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,1.77,11.0,9.654545454545456,9.0,2.06,22.88888888888889,12.360000000000001,5.084745762711864,21,5,1,2018,weekday,night,1,1
2,2018-07-15T02:25:00.000+02:00,2018-07-15T02:29:00.000+02:00,2.0,164,Midtown South,Manhattan,162,Midtown East,Manhattan,false,1.09,4.0,16.35,5.5,2.04,37.09090909090909,8.84,5.045871559633027,2,1,7,2018,weekend,night,1,1
2,2018-12-09T10:47:00.000+02:00,2018-12-09T10:51:00.000+02:00,1.0,264,,,264,,,false,0.99,4.0,14.85,5.0,1.74,34.8,7.54,5.05050505050505,10,1,12,2018,weekend,midday,1,1
1,2018-07-24T21:42:00.000+02:00,2018-07-24T21:44:00.000+02:00,1.0,236,Upper East Side North,Manhattan,236,Upper East Side North,Manhattan,false,0.6,2.0,18.0,4.0,0.0,0.0,5.3,6.666666666666667,21,3,7,2018,weekday,night,2,1
2,2018-10-18T22:04:00.000+02:00,2018-10-18T22:25:00.000+02:00,1.0,151,Manhattan Valley,Manhattan,90,Flatiron,Manhattan,false,5.6,21.0,16.0,20.5,4.0,19.51219512195122,25.8,3.660714285714286,22,5,10,2018,weekday,night,1,1
1,2018-03-06T17:41:00.000+02:00,2018-03-06T17:52:00.000+02:00,2.0,237,Upper East Side South,Manhattan,236,Upper East Side North,Manhattan,false,1.4,11.0,7.636363636363637,9.0,2.15,23.888888888888886,12.950000000000001,6.428571428571429,17,3,3,2018,weekday,evening_rush,1,1
2,2018-07-02T15:50:00.000+02:00,2018-07-02T16:23:00.000+02:00,2.0,138,LaGuardia Airport,Queens,48,Clinton East,Manhattan,true,8.88,33.0,16.145454545454545,32.0,0.0,0.0,38.559999999999995,3.603603603603603,15,2,7,2018,weekday,midday,2,1
4,2018-11-29T20:56:00.000+02:00,2018-11-29T21:29:00.000+02:00,1.0,68,East Chelsea,Manhattan,256,Williamsburg (South Side),Brooklyn,true,4.81,33.0,8.745454545454544,24.0,5.06,21.083333333333332,30.36,4.98960498960499,20,5,11,2018,weekday,night,1,1
1,2018-07-18T08:44:00.000+02:00,2018-07-18T08:59:00.000+02:00,1.0,48,Clinton East,Manhattan,100,Garment District,Manhattan,false,1.2,15.0,4.8,10.0,2.16,21.6,12.96,8.333333333333334,8,4,7,2018,weekday,morning_rush,1,1
2,2018-04-18T07:50:00.000+02:00,2018-04-18T08:13:00.000+02:00,5.0,249,West Village,Manhattan,229,Sutton Place/Turtle Bay North,Manhattan,false,3.39,23.0,8.843478260869565,16.0,2.52,15.75,19.32,4.71976401179941,7,4,4,2018,weekday,morning_rush,1,1
2,2018-10-19T09:01:00.000+02:00,2018-10-19T09:37:00.000+02:00,1.0,170,Murray Hill,Manhattan,24,Bloomingdale,Manhattan,false,4.7,36.0,7.833333333333334,24.5,5.06,20.653061224489793,30.36,5.212765957446808,9,6,10,2018,weekday,morning_rush,1,1
1,2018-08-24T14:39:00.000+02:00,2018-08-24T14:53:00.000+02:00,1.0,233,UN/Turtle Bay South,Manhattan,164,Midtown South,Manhattan,false,0.8,14.0,3.428571428571429,9.5,1.0,10.526315789473683,11.3,11.875,14,6,8,2018,weekday,midday,1,1
1,2018-11-21T20:45:00.000+02:00,2018-11-21T20:58:00.000+02:00,1.0,161,Midtown Center,Manhattan,236,Upper East Side North,Manhattan,false,2.6,13.0,12.0,10.5,3.0,28.57142857142857,14.8,4.038461538461538,20,4,11,2018,weekday,night,1,1
2,2018-12-09T16:55:00.000+02:00,2018-12-09T17:01:00.000+02:00,4.0,142,Lincoln Square East,Manhattan,238,Upper West Side North,Manhattan,false,1.53,6.0,15.299999999999999,7.0,0.0,0.0,7.8,4.57516339869281,16,1,12,2018,weekend,evening_rush,2,1
1,2018-11-09T18:51:00.000+02:00,2018-11-09T19:11:00.000+02:00,1.0,113,Greenwich Village North,Manhattan,79,East Village,Manhattan,false,1.7,20.0,5.1000000000000005,13.0,3.0,23.076923076923077,17.8,7.647058823529412,18,6,11,2018,weekday,evening_rush,1,1
1,2018-06-12T14:13:00.000+02:00,2018-06-12T14:28:00.000+02:00,1.0,87,Financial District North,Manhattan,162,Midtown East,Manhattan,false,4.8,15.0,19.2,16.5,0.0,0.0,17.3,3.4375,14,3,6,2018,weekday,midday,2,1
2,2018-09-04T17:50:00.000+02:00,2018-09-04T17:59:00.000+02:00,1.0,125,Hudson Sq,Manhattan,68,East Chelsea,Manhattan,false,2.01,9.0,13.399999999999999,8.5,2.58,30.352941176470587,12.88,4.228855721393035,17,3,9,2018,weekday,evening_rush,1,1
2,2018-07-02T13:27:00.000+02:00,2018-07-02T13:50:00.000+02:00,1.0,48,Clinton East,Manhattan,164,Midtown South,Manhattan,false,1.69,23.0,4.408695652173913,14.5,0.0,0.0,15.3,8.579881656804734,13,2,7,2018,weekday,midday,2,1
2,2018-04-16T15:10:00.000+02:00,2018-04-16T15:20:00.000+02:00,2.0,230,Times Sq/Theatre District,Manhattan,230,Times Sq/Theatre District,Manhattan,false,0.92,10.0,5.5200000000000005,7.5,0.0,0.0,8.3,8.152173913043478,15,2,4,2018,weekday,midday,2,1
2,2018-12-25T14:32:00.000+02:00,2018-12-25T14:41:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,50,Clinton West,Manhattan,false,1.58,9.0,10.533333333333335,8.0,1.76,22.0,10.56,5.063291139240506,14,3,12,2018,weekday,midday,1,1
1,2018-10-19T10:33:00.000+02:00,2018-10-19T11:20:00.000+02:00,1.0,186,Penn Station/Madison Sq West,Manhattan,106,Gowanus,Brooklyn,true,9.0,47.0,11.48936170212766,36.5,7.45,20.410958904109588,44.75,4.055555555555555,10,6,10,2018,weekday,midday,1,1
2,2018-03-06T11:56:00.000+02:00,2018-03-06T12:00:00.000+02:00,2.0,90,Flatiron,Manhattan,90,Flatiron,Manhattan,false,0.53,4.0,7.95,4.5,1.06,23.555555555555557,6.36,8.49056603773585,11,3,3,2018,weekday,midday,1,1
1,2018-01-27T10:56:00.000+02:00,2018-01-27T11:03:00.000+02:00,2.0,90,Flatiron,Manhattan,158,Meatpacking/West Village West,Manhattan,false,1.0,7.0,8.571428571428571,6.5,0.0,0.0,7.3,6.5,10,7,1,2018,weekend,midday,2,1
1,2018-07-28T16:04:00.000+02:00,2018-07-28T16:27:00.000+02:00,3.0,170,Murray Hill,Manhattan,262,Yorkville East,Manhattan,false,2.2,23.0,5.739130434782608,16.0,3.35,20.9375,20.150000000000002,7.2727272727272725,16,7,7,2018,weekend,evening_rush,1,1
4,2018-12-14T19:10:00.000+02:00,2018-12-14T19:47:00.000+02:00,1.0,100,Garment District,Manhattan,144,Little Italy/NoLiTa,Manhattan,false,2.13,37.0,3.454054054054054,21.5,0.0,0.0,23.3,10.093896713615024,19,6,12,2018,weekday,evening_rush,2,1
1,2018-09-29T09:48:00.000+02:00,2018-09-29T09:54:00.000+02:00,1.0,87,Financial District North,Manhattan,232,Two Bridges/Seward Park,Manhattan,false,1.4,6.0,13.999999999999998,7.0,0.0,0.0,7.8,5.0,9,7,9,2018,weekend,morning_rush,2,1
2,2018-03-01T11:34:00.000+02:00,2018-03-01T11:58:00.000+02:00,2.0,100,Garment District,Manhattan,138,LaGuardia Airport,Queens,true,9.23,24.0,23.075,29.0,5.33,18.379310344827587,40.88999999999999,3.14192849404117,11,5,3,2018,weekday,midday,1,1
1,2018-10-17T22:23:00.000+02:00,2018-10-17T22:41:00.000+02:00,2.0,138,LaGuardia Airport,Queens,64,Douglaston,Queens,false,16.3,18.0,54.333333333333336,44.0,7.0,15.909090909090908,52.3,2.6993865030674846,22,4,10,2018,weekday,night,1,1
1,2018-05-02T14:24:00.000+02:00,2018-05-02T14:30:00.000+02:00,2.0,239,Upper West Side South,Manhattan,142,Lincoln Square East,Manhattan,false,1.0,6.0,10.0,6.0,0.0,0.0,6.8,6.0,14,4,5,2018,weekday,midday,2,1
1,2018-01-18T19:20:00.000+02:00,2018-01-18T19:24:00.000+02:00,1.0,141,Lenox Hill West,Manhattan,237,Upper East Side South,Manhattan,false,0.5,4.0,7.5,5.0,1.0,20.0,7.8,10.0,19,5,1,2018,weekday,evening_rush,1,1
1,2018-12-01T08:28:00.000+02:00,2018-12-01T08:42:00.000+02:00,1.0,148,Lower East Side,Manhattan,230,Times Sq/Theatre District,Manhattan,false,3.7,14.0,15.857142857142858,13.5,0.0,0.0,14.3,3.6486486486486487,8,7,12,2018,weekend,morning_rush,2,1
2,2018-09-15T13:33:00.000+02:00,2018-09-15T13:35:00.000+02:00,3.0,170,Murray Hill,Manhattan,170,Murray Hill,Manhattan,false,0.35,2.0,10.5,3.5,1.29,36.85714285714286,5.59,10.0,13,7,9,2018,weekend,midday,1,1
2,2018-03-22T21:48:00.000+02:00,2018-03-22T21:54:00.000+02:00,1.0,236,Upper East Side North,Manhattan,239,Upper West Side South,Manhattan,false,1.69,6.0,16.9,7.0,1.66,23.71428571428571,9.96,4.1420118343195265,21,5,3,2018,weekday,night,1,1
2,2018-11-25T19:01:00.000+02:00,2018-11-25T19:07:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,263,Yorkville West,Manhattan,false,1.61,6.0,16.1,7.0,1.56,22.285714285714285,9.360000000000001,4.3478260869565215,19,1,11,2018,weekend,evening_rush,1,1
2,2018-05-10T09:46:00.000+02:00,2018-05-10T09:54:00.000+02:00,1.0,13,Battery Park City,Manhattan,125,Hudson Sq,Manhattan,false,1.35,8.0,10.125,7.5,2.49,33.2,10.790000000000001,5.555555555555555,9,5,5,2018,weekday,morning_rush,1,1
1,2018-07-11T22:55:00.000+02:00,2018-07-11T23:02:00.000+02:00,1.0,230,Times Sq/Theatre District,Manhattan,90,Flatiron,Manhattan,false,1.0,7.0,8.571428571428571,6.5,1.55,23.846153846153847,9.350000000000001,6.5,22,4,7,2018,weekday,night,1,1
2,2018-03-07T12:56:00.000+02:00,2018-03-07T12:59:00.000+02:00,5.0,236,Upper East Side North,Manhattan,236,Upper East Side North,Manhattan,false,0.4,3.0,8.0,3.5,1.08,30.85714285714286,5.38,8.75,12,4,3,2018,weekday,midday,1,1
2,2018-08-09T15:57:00.000+02:00,2018-08-09T16:03:00.000+02:00,1.0,100,Garment District,Manhattan,233,UN/Turtle Bay South,Manhattan,false,0.86,6.0,8.6,6.0,0.0,0.0,6.8,6.976744186046512,15,5,8,2018,weekday,midday,2,1
1,2018-02-05T16:46:00.000+02:00,2018-02-05T16:49:00.000+02:00,1.0,140,Lenox Hill East,Manhattan,262,Yorkville East,Manhattan,false,0.9,3.0,18.0,5.0,1.0,20.0,7.8,5.555555555555555,16,2,2,2018,weekday,evening_rush,1,1
1,2018-12-16T12:07:00.000+02:00,2018-12-16T12:12:00.000+02:00,1.0,238,Upper West Side North,Manhattan,236,Upper East Side North,Manhattan,false,1.2,5.0,14.4,6.5,1.8,27.692307692307693,9.100000000000001,5.416666666666667,12,1,12,2018,weekend,midday,1,1
2,2018-11-27T08:38:00.000+02:00,2018-11-27T08:55:00.000+02:00,1.0,238,Upper West Side North,Manhattan,163,Midtown North,Manhattan,false,2.23,17.0,7.870588235294118,12.0,2.56,21.333333333333336,15.360000000000001,5.381165919282512,8,3,11,2018,weekday,morning_rush,1,1
2,2018-07-26T08:00:00.000+02:00,2018-07-26T08:09:00.000+02:00,3.0,233,UN/Turtle Bay South,Manhattan,162,Midtown East,Manhattan,false,0.96,9.0,6.4,7.0,1.56,22.285714285714285,9.360000000000001,7.291666666666667,8,5,7,2018,weekday,morning_rush,1,1
1,2018-04-03T20:43:00.000+02:00,2018-04-03T20:49:00.000+02:00,1.0,148,Lower East Side,Manhattan,79,East Village,Manhattan,false,1.1,6.0,11.0,6.5,0.0,0.0,7.8,5.909090909090908,20,3,4,2018,weekday,night,2,1
1,2018-02-22T13:31:00.000+02:00,2018-02-22T13:34:00.000+02:00,1.0,121,Hillcrest/Pomonok,Queens,121,Hillcrest/Pomonok,Queens,false,0.8,3.0,16.0,5.0,0.87,17.4,6.67,6.25,13,5,2,2018,weekday,midday,1,1
1,2018-04-08T23:16:00.000+02:00,2018-04-08T23:34:00.000+02:00,1.0,138,LaGuardia Airport,Queens,246,West Chelsea/Hudson Yards,Manhattan,true,9.3,18.0,31.000000000000004,26.5,6.7,25.28301886792453,40.26,2.8494623655913975,23,1,4,2018,weekend,night,1,1
1,2018-10-12T13:00:00.000+02:00,2018-10-12T13:35:00.000+02:00,2.0,186,Penn Station/Madison Sq West,Manhattan,87,Financial District North,Manhattan,false,4.9,35.0,8.4,25.0,5.15,20.6,30.95,5.1020408163265305,13,6,10,2018,weekday,midday,1,1
1,2018-02-05T01:03:00.000+02:00,2018-02-05T01:30:00.000+02:00,1.0,125,Hudson Sq,Manhattan,169,Mount Hope,Bronx,true,11.7,27.0,25.999999999999996,36.0,7.45,20.694444444444446,44.75,3.076923076923077,1,2,2,2018,weekday,night,1,1
2,2018-12-08T22:57:00.000+02:00,2018-12-08T23:06:00.000+02:00,1.0,107,Gramercy,Manhattan,79,East Village,Manhattan,false,1.54,9.0,10.266666666666667,8.0,0.93,11.625,10.23,5.194805194805195,22,7,12,2018,weekend,night,1,1
1,2018-10-04T22:24:00.000+02:00,2018-10-04T22:36:00.000+02:00,1.0,13,Battery Park City,Manhattan,113,Greenwich Village North,Manhattan,false,2.1,12.0,10.5,10.0,1.7,17.0,13.0,4.761904761904762,22,5,10,2018,weekday,night,1,1
2,2018-06-12T10:00:00.000+02:00,2018-06-12T10:22:00.000+02:00,1.0,239,Upper West Side South,Manhattan,141,Lenox Hill West,Manhattan,false,2.16,22.0,5.8909090909090915,14.5,3.06,21.103448275862068,18.36,6.712962962962963,10,3,6,2018,weekday,midday,1,1
2,2018-05-18T19:39:00.000+02:00,2018-05-18T19:45:00.000+02:00,1.0,262,Yorkville East,Manhattan,236,Upper East Side North,Manhattan,false,0.98,6.0,9.799999999999999,6.5,1.66,25.538461538461537,9.96,6.63265306122449,19,6,5,2018,weekday,evening_rush,1,1
2,2018-07-13T14:09:00.000+02:00,2018-07-13T14:17:00.000+02:00,2.0,237,Upper East Side South,Manhattan,161,Midtown Center,Manhattan,false,1.1,8.0,8.25,7.0,0.0,0.0,7.8,6.363636363636363,14,6,7,2018,weekday,midday,2,1
2,2018-01-13T18:44:00.000+02:00,2018-01-13T18:46:00.000+02:00,1.0,164,Midtown South,Manhattan,164,Midtown South,Manhattan,false,0.47,2.0,14.1,4.0,0.0,0.0,4.8,8.51063829787234,18,7,1,2018,weekend,evening_rush,2,1
1,2018-10-14T04:13:00.000+02:00,2018-10-14T04:39:00.000+02:00,1.0,114,Greenwich Village South,Manhattan,208,Schuylerville/Edgewater Park,Bronx,true,14.9,26.0,34.38461538461539,41.0,0.0,0.0,42.3,2.751677852348993,4,1,10,2018,weekend,night,1,1
1,2018-09-27T14:28:00.000+02:00,2018-09-27T14:57:00.000+02:00,1.0,79,East Village,Manhattan,137,Kips Bay,Manhattan,false,1.6,29.0,3.310344827586207,17.5,0.0,0.0,18.3,10.9375,14,5,9,2018,weekday,midday,2,1
2,2018-09-26T08:39:00.000+02:00,2018-09-26T08:59:00.000+02:00,1.0,211,SoHo,Manhattan,186,Penn Station/Madison Sq West,Manhattan,false,2.32,20.0,6.96,13.5,2.86,21.185185185185183,17.16,5.81896551724138,8,4,9,2018,weekday,morning_rush,1,1
